,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18
0,0.5653838643173308,-1.9489095195214872,4.149472422548714,-0.17214681318550562,4.773009542686791,0.3464334397583983,2.3464804199800082,-2.7098519861438177,0.18767395007326634,-1.3939284184186527,-0.8416474124975497,1.683323934081742,-0.6445142270851224,-0.430097291799227,0.20020810978771045,0.24526288103104593,-0.35155140578795413,-0.053686425684418684
1,1.2205596963582048,-1.0728131633619655,2.242929666073459,-0.06931938611228977,3.678409850247338,0.5590468878519687,1.8009248634591417,-2.183834555230336,0.6564099805648616,-0.20952015316119751,-0.6048309108707035,0.19748410791448798,0.05133452052268206,-0.6195057961282423,-0.21617912643727025,-0.3044606748948654,-0.0433357487885487,0.14308355345476267
2,2.0826911539814095,-0.03481423101485908,-0.13863435483834258,0.14303434666863638,1.8476776457587165,0.6020256274549542,0.7883166369006348,-0.8880798073341347,1.6031027717822761,1.5628826388637345,-0.4607130132947949,-1.8926897770287447,0.9599737917047038,-0.02581400636993712,0.13322039479031333,-0.5617583977007699,0.2713607289690028,0.008210034622743867
3,2.560367718176441,0.42287440806464616,-1.1662493065385626,0.1575322308363211,1.122784966565121,0.6292576182787798,0.82481611781232,-0.3222096564548494,1.430149054552013,2.1052123881056866,-0.18928243895695876,-2.015415916562165,0.7909021568336599,0.026366578158295313,0.11881229152500515,-0.45066056086200684,0.2345477208808036,-0.013732233328992373
4,2.2978187949902287,0.8251094278461071,-1.7362858649666792,-0.16619428912981582,1.093499836422395,0.6999428752533482,1.6423937862723286,0.35095404788234347,-0.2686938707666069,2.0306864200046535,0.6179690717139992,-0.8565563104412387,0.21664115465847306,-0.12538890490306293,-0.7123014802044538,0.10446195662689875,0.1671946917180464,0.46497238524409246
5,1.5716043987038382,1.8408057913166174,-2.4125767428140747,-0.8736643224961178,0.7132223812780367,0.7778892048917367,2.3119400836608937,1.0740371407238207,-2.6717247137372784,1.7854448437897867,1.0206605825531598,0.6886366217234641,0.052671158274682134,-0.221916353296453,-0.6038643149912866,0.570105205716445,-0.061452067448684304,0.03295486568691624
6,-0.5284811598349973,2.8250697295838068,-1.65046522314997,-1.4325828269041074,-0.1438422077796999,1.0179384291436886,2.268140086437303,1.2354236108218672,-3.3014696645777564,0.952699555061774,0.43378072492333014,1.1641758631178172,0.16662233678219038,-0.08446271173576418,0.12310323970854008,0.1264836379668052,0.01785125089530215,-0.9677877767576551
7,-2.347767505251473,4.111078786919577,0.6531237064257197,-1.858705348503242,-1.28987536306311,0.9707654464298765,0.9455661519985866,0.3874110279472592,-1.0976356452319742,-0.2934478541969165,-0.8441627129628493,-0.02259334328186661,0.1710054869308971,-0.2841671390934439,0.7574571334076077,-0.9140820823831213,0.19926958252738522,-0.397650824974006
8,-4.226020214441807,4.933475888618091,1.377054518687773,-1.603652888426863,-2.2345459513187045,1.0697651458828652,1.213013793276718,0.16440380547333552,0.030749873822113635,-0.27284853010129895,-1.3003155530550188,0.09282222780210259,-0.23161993849096035,0.14489562052619667,0.916153099144993,-0.6626626290223746,0.17309655391129286,0.3926060505468055
9,-4.174330586294783,4.297514321729535,1.3819359016223531,-0.9176587594737956,-2.1135417171427946,0.9503473882534308,1.2787177606334534,0.14460805075351618,1.1877217886526992,-0.5668078098341385,-1.146624065928516,-0.38212102527232855,-0.5894272701078527,0.37827653622142293,-0.04443666654690184,-0.11152909945758323,-0.15090836402274968,0.5012762669030671
10,-4.230677107257083,3.411925925912251,0.7371668433933763,0.9631074052597984,-1.6403539574468553,0.24398468121192893,1.5589762911811493,0.47573773242107975,2.1614230288042187,-1.182015082343075,-0.7793485298734786,-0.7501132386980213,-0.8907549397581299,0.5884350834568641,-1.7973568113572855,1.1366174934104467,-0.27533831304609896,-0.2631527139457638
11,-3.043927327933037,1.542964075301716,0.4585598133804948,1.6946508154892137,-0.6305652128439768,1.5264690554240212,1.0040215092460447,0.6442303573651866,3.595040123458013,-0.8790523916059666,4.310061589495865,1.112896830507992,1.1636123427678045,-0.5178841385592373,0.7851108266430931,-0.07889873931753161,-0.048104558885700574,0.03470312016135851
12,-0.8139131267613161,-1.0325002822739695,-0.6147210480381662,2.969946469873185,0.5916386454023925,3.867853024279757,-1.962989044811874,0.8419436017993502,-0.16107309682345286,-0.4836937341093581,-0.9089924926412879,0.6244560097097456,0.2388921313972185,-0.6359747647261392,-0.549206590972313,0.6345508119091933,1.9244932067617404,0.29839010321072285
13,-1.4261264217107017,-1.9335065761666022,-1.4836819281478952,2.6599616815365925,2.0072150135027496,3.942032666437244,-2.2670250339035736,1.7930515337840405,-0.5318217448018022,-0.3544331063710626,-0.6642892355395628,-0.11691690694119566,-0.848900908759161,0.7904905008763227,0.6635224579922963,-0.2342206704559156,-0.5516460006366352,0.21359472581871622
14,-1.3880204574450405,-2.0875936092314853,-1.277409965810825,1.552175379678434,1.2975121041384343,2.576102187555696,-1.553702951612721,1.0262121057322715,-0.11998134338097513,0.08580527288710113,-0.05326442489443137,-0.23964774851859583,-0.5288484850214804,-0.015015844188977483,-0.01860188439623736,-0.05444205029497718,-1.051521036028096,-0.6909077905121451
15,-1.674119967476688,-3.904478168671602,-2.268445957555848,-1.2063399299784079,-0.34514246036445767,1.0413517763979299,-0.5971282994880864,-0.8314697034955536,0.07473289368465678,-0.08704944783025248,0.09234231498213621,0.020653853384805958,0.48865118440979594,0.6533702231969455,-0.4479406798720964,-0.396765584147245,-1.505363848979773,-0.24851273940529225
16,-2.2713638043859663,-5.552997403651163,-3.4775361881057942,-3.0037212797859403,-1.6384181787092997,0.31621278154164506,0.12197571157514685,-2.331248253691767,0.01867389631235914,-0.5568728296108647,-0.005868931380815523,0.823525894887697,1.2197530257096472,2.0486446291161777,-0.6586413592663458,-0.21535154735894096,0.5273370838067891,0.5126323653053979
17,-1.978060753728153,-5.722865261276278,-2.5634308015013505,-3.133211131445734,-1.6382825566859278,-0.029626146643907066,-0.028194841320824296,-1.4168251328059,0.34183299239243115,-0.2555221504816496,0.04337077687244914,0.03415564997990285,-0.24510970362629833,-0.2748965369001566,0.17728888475048804,0.4737650129819223,0.3125238170802296,-0.37576488328370994
18,-1.4316260079574783,-5.331643303517635,-0.9919027906141354,-2.391216438818779,-1.2622240830257723,-0.6631413817548629,-0.018531701241827635,0.02089713054707036,0.37586266912903293,0.025447158110810466,0.07689348869068184,-0.6350907445125222,-1.319759911330904,-1.722903484417837,0.9787321789607322,0.5485466901286132,0.5054912873084207,-0.29765476659998474
19,-0.6860629701464532,-4.778082884960328,1.1744272975720167,-2.12265026911904,-1.0677340487429958,-1.0596616621205937,-0.25831743320507383,1.970673890360668,0.8730307681431043,0.7525729760847331,-0.19380437038672427,-0.26824578002633664,-0.8125806659337228,-1.775307213028565,-0.09243843790378328,-0.08406994198590118,-0.12764801112138544,0.24273848425157837
20,0.7142812096229547,-3.6870191932927607,4.065834346666127,-0.7982517098580623,-0.5003930054890566,-1.3768600304573757,-0.2853717315249739,3.467619795988432,0.3936592669120879,0.883709051029127,-0.3214986300258659,0.528942792091139,0.5205291642545132,0.008429809380409815,-0.7592000165863356,-0.4985117325637866,-0.6534467988401955,0.38215480979954064
21,1.498356528204138,-3.257108291427558,5.206009914065645,-0.14139168224075763,0.021862904411734087,-1.543523160659627,0.1853818587281258,2.523829482689942,-0.4277601329411635,0.10966294790036053,0.17505189703831825,0.2333622826995765,0.2560989529554809,1.3981231451519358,0.08096177878642606,0.01292761232159893,0.42058192210309386,0.03764362173766422
22,1.4519392884104179,-2.1048930742622036,3.9959182088170038,0.24656413163085705,0.6023333804620754,-0.6819580645812543,0.21175955157378193,0.5413505646962029,-0.7664712089947008,-0.36768587110152795,0.7554717817714693,-0.6872854025688183,0.0184068939075468,1.6712254536254734,0.49905973183313457,0.5161890435025384,0.8421229442393491,-0.5208179006266022
23,3.6213545561298965,-1.4220328126144754,3.0212631297360106,2.4965981607783245,-2.9688893519688815,0.4722604330405063,0.3451946386619626,-1.6493349041677958,-2.018765890106012,-0.6082650515810999,1.2006512797543718,-1.065655447533847,-0.9474411427253645,0.46230569955502426,0.19188746349259359,-0.2989731370097343,-0.14832003945568048,-0.054907006137983085
24,5.0366401330094375,-0.3072842287812791,1.4052214084897359,3.0140054292719203,-3.8796344399496943,0.8722155132130914,-0.20772327460760964,-2.495183294619673,-1.9174380158802797,-0.7622613587016114,0.7736260230786747,-0.5401280119071324,-0.3466000482422355,-0.909108369117231,-0.4393134547049878,-0.09899103718662725,-0.36602792898522357,0.5224566710430006
25,6.551763341721488,0.5747942627202303,-0.032861332672760694,1.7988104678773746,-2.880045730044214,-0.3206491730846811,-0.6261522492409879,0.08116216736099918,1.002843693463134,0.4003256375429042,-1.9104934467966834,1.9686854137271161,1.8654105291603515,-0.965916633222638,-0.3397835945306483,0.1114561497973808,-0.22409979230306773,-0.04531236481305229
26,7.146111165090538,1.9404769984889985,-1.9394625615897392,0.4142280756074172,-1.1183939583113947,-0.9022263495648185,-0.6944003994400816,-0.11817553693204887,2.009217370387424,-0.3321599320967626,-1.109881355520568,0.34343220553800025,-0.028298079634961625,0.8312171078809893,1.3569952137952275,0.1276655653064637,-0.012058597917073859,-1.1350118985088085
27,6.748372052051457,2.9614938793894168,-3.6372605418622745,-1.1056632952536318,0.8070546243070222,-1.2459706142958318,0.28308184304260936,0.784198812845905,1.2410926354777494,0.03154656346872896,0.3494629264259425,0.4822303210062329,-1.785934231475759,0.846032184074438,0.5203164337489267,1.1304724999141045,-0.3408252655477016,1.080497224425387
28,3.926640953482471,2.849028832365416,-1.9182739041414738,-2.0228436473426177,1.458973866938524,-1.043661210793427,-1.378716549029796,0.6178026184411434,0.2004289927152608,-2.24900001657041,0.7377426574583139,-0.07147923640802338,-0.7887553305818542,-0.2909053339483369,-1.1259565521268926,-1.4443400838103764,0.45304216660581387,-0.20923390406735423
29,1.5414821501621416,3.068334295891226,-0.5897362065957764,-2.414060871108136,1.645325000041689,-1.121501882904735,-2.0616346105909407,0.47207430132323375,-0.7684497902971161,-2.2907663549089703,0.6315659467892362,-0.22941762708144317,0.17521028860262178,-0.29555637497825843,-0.509098093290764,-0.3391469599100619,0.24119303416018342,0.04598541421087223
30,-0.9312674416563507,2.9323054672843765,0.6678738604733099,-1.8611014098512464,1.1332537965359155,-0.9137663035605336,-2.250866125447567,-0.2088369720588803,-1.1239223132562859,-1.2038220800105242,0.34975647134884935,-0.6845033109907266,1.1279263684768277,-0.4942298708021519,0.04502129682124133,0.5272374759550279,-0.26180844344865223,0.07050139444882195
31,-2.397102406303119,2.6838554712986125,1.5871048916334027,-1.3674511380776984,0.8305630936795889,-0.603036405536408,-2.051655121291476,-0.6908920292246947,-1.2668213842909304,-0.18055701393918278,-0.20920597516715433,-0.9692420627650329,1.7388187845683596,-0.32560145889659087,0.7868643442327079,1.2666300913701742,-0.5566570306759587,0.4423483187370014
32,-3.622851293386406,2.962809599037981,1.3497117374446614,0.3656595214991564,0.3532473684578439,-1.8292193197950584,-3.0191724394047346,-1.8845438159294434,-0.1838385254578329,2.6701650997766446,0.3468269112799826,0.9385800746906197,-0.567814378710215,0.29569499188558196,0.10509192265161701,0.09323271809630633,0.009177818922529456,0.17730570314773383
33,-3.404450820583955,2.014783138278078,0.638008593315744,1.2059643151933486,0.018549370565450675,-1.5682066452877534,-2.2215408555964014,-1.6938240753814713,0.5278052333167325,2.8550731362061623,0.48071856073693314,1.0334086388491524,-1.2751431358247458,0.20014637318020853,-0.32343716103656556,-0.6634248706291447,0.3289373566943245,-0.18480299393592156
34,-3.879354686744539,0.24168814269421215,-1.776155686437566,4.105323297913923,0.5181813379386468,-3.6645622171963383,0.6085415462958256,-0.0959456893438314,0.11772867811721635,-0.505288352141586,-0.2320261578305267,-0.6280140098735454,0.3388887711320401,-0.2662250479873648,-0.8018995695886678,0.4476833463549814,0.033874986897756414,-1.02398833494167
35,-4.079842945113042,-2.26184643871524,-4.436525854964316,4.874265707997284,0.8375674935463728,-3.9143236140636626,1.7438800110225132,0.9026336338565247,-1.4033123212164826,-1.2162361497160963,-0.6197033472902209,0.08434317869999156,0.2901533542592706,-0.06277666218667362,0.999848991740179,-0.6609983933989841,0.06801709843711141,0.8788694447671742
