,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13
0,6.751917668158379,-0.9354494540028446,-4.130216925474094,3.105139666616694,1.0038753425304292,3.42657494704367,1.76383168970624,-2.419094579060581,1.1648970362332365,0.8337618644109798,1.3189860361039594,0.07399600916114352,0.6772702637914889
1,6.345944094659995,-1.0863667497237315,-4.38709164863925,2.52261582404907,1.1095418532730659,1.0161454786029134,0.4125151390739754,-0.17088140927196058,0.5421169611316042,-0.06326909653307841,-1.1851685687273246,0.6267610259628171,-0.7961382014131829
2,6.18187450092153,-1.2373421737843526,-3.8992164650186814,1.6463965417559447,1.170298808644681,0.571176967076589,-0.3657890852082539,-0.11419733630688288,-0.35144870115567606,-0.48806582937222576,-1.175601887550644,0.1453953647015761,-0.6514648464976674
3,6.001927306301257,-1.2081622151124094,-3.8278130535852943,0.1869713006149513,1.147299233538278,-0.4138047999597273,-0.9409528533734982,0.5591431709697815,-1.0673601393966718,-0.8443254627304311,-0.04717241283216469,-0.22491280908314004,-0.43214312416439743
4,5.706244390573697,-0.9279356251643642,-3.324219468722848,-0.48670685722128176,0.9128403496447698,-0.7648268477637332,-0.9885294869432049,0.5357062927243761,-1.2892428138249492,-0.8497548427418277,0.7524162933684415,-0.48072912625550024,0.13597141797418333
5,5.405799174729511,-0.9095912694849414,-3.0750878064557208,-0.907912847109705,0.20445010754734066,-1.2000361284498235,-1.0257174274310814,0.6689565035720598,-1.3105631798167836,-0.4589095610867823,0.997318399456262,-0.5012150493224775,0.5923859927446501
6,5.230557281608096,-0.25742122199248063,-1.689784555918991,-1.905892278608422,-0.35737875034450145,-1.945967428169517,-0.6333936490847139,0.354857004008907,0.05015442654296664,1.5764801004223057,-0.28762382771303835,-0.10051103560220101,0.8292012426758327
7,5.3689915819861485,0.19465557709824216,-0.24136808275508018,-2.4012175149187898,-0.3073136456308087,-1.975946254986077,-0.1334287019319084,0.7513382344692493,0.6516910015574279,1.398265028949458,-0.29446392143538436,0.27521912754785405,0.16055328437093305
8,5.452608019715403,0.666020811638656,1.1253771119645064,-3.431671381818849,-0.4409335827899254,-1.3572047408996954,0.4456335623795824,0.7349756870211376,1.496960910747417,0.9457390743043982,-0.38757440333546866,0.658179965157399,-0.13385506758897864
9,4.937854467030881,1.295165584747816,3.1276159562897834,-3.79156932287528,-0.7309569842884118,-0.15667960717693064,0.6928754746373964,0.02873538531099087,1.281926942577817,-0.9171385424546916,0.613782223702978,-0.1726040225173148,-0.7314213030748079
10,4.385777668942402,1.5566275616272138,3.8606831590706028,-3.4656365847382644,-0.9316872951400604,0.6838202166944328,0.7530974098443841,-0.4157264967566514,0.6962957748589451,-0.9586137908240506,0.38623948299171806,-0.2732951520033759,-0.3858340538655613
11,4.070425056855588,1.820543416299681,3.8587670140933135,-2.3097179871277165,-1.3541730786445454,1.4606180322197475,0.6435021167824282,-0.6225325739947998,0.24131605248815208,-0.8533821058511564,-0.05199658977137349,-0.0810029874208902,0.11047527846148031
12,2.711227139841778,1.911211020281321,3.8115021544777474,-0.6260883063594946,-1.7648298589035922,1.577458416456126,-0.318621160315273,-1.5387786835123716,-1.434312579149503,0.03756482888083311,-1.2492543647206522,-0.4250455798900054,1.002477698037703
13,1.3692242688739584,2.6873054741446496,3.9170235512754012,1.1125869262343215,-2.371202989922499,1.1756641261663154,-0.713840660903154,-0.5759078954466798,-1.3519011673635573,0.042564786617862865,-0.7377833317730954,0.3130059471886447,0.5916438167146769
14,0.7211274886079357,3.16344374246601,3.038914273853503,2.146036619264764,-2.9013533603618535,1.0917799879309593,-0.49056947290708625,1.009210842887706,-1.6158652267020779,0.6730244341004247,0.6391096547565515,0.3772809018077169,-0.6469198736415316
15,0.7468257437246821,3.5564892176767824,2.549468362513333,3.5270474316118277,-2.120585219270902,0.8688534634170165,-0.35263029498265513,1.3622871499495002,-0.41571536349566734,0.5604995682635087,0.6728384009680298,0.7339070804569247,-0.5293832872808895
16,0.0066487979552894115,3.9501742065016163,1.7443513683404874,4.245422190727154,-0.8425531310841587,-0.39540041492657296,-0.2992137911020346,0.8738447177823563,1.0353081405455846,0.05252695969231164,0.5798842327817574,-0.4014468631848251,-0.2537766814818516
17,-0.8669005341327675,3.986124035038824,1.1594850575346776,4.336866554140209,-0.1961237467753331,-1.1535082247190451,-0.31239790221195024,0.5101248303492173,1.464789135966862,-0.21428003210577595,-0.30164303086653216,-0.7932078280107235,0.32837408932624806
18,-1.7019732511517711,4.343575924366673,1.003563072479826,2.973531773581822,1.1408517187637646,-2.206373738413176,0.37564410631640727,0.1003812665151092,1.1391009283356475,-0.9887232198875194,-0.6709087727847151,-0.7109015071148749,0.6107458130671476
19,-2.892787353477822,3.965687156094371,0.5094814022725925,1.3529277678056366,2.299313346461169,-2.592392686947396,0.9555935434414408,-0.5829638981788726,0.05269443610971988,-0.4204030951329552,0.03207163466308195,0.7038222295037553,0.150770236260808
20,-3.4690128249452976,4.151743374745531,0.43923842423071696,0.28970535364259836,2.4744477978108117,-2.13191555623422,0.6574035775101464,-0.8803399688909879,-0.7574522042775151,0.23146246535186674,0.4886032955863825,0.65139990664339,0.0704207469878446
21,-4.25688352139744,3.8218282604749843,-0.039349656118343665,-1.1719165417130761,2.7257725116902627,-1.2211801481428868,0.24848257664053122,-1.5837426003592545,-1.1618871224432676,0.33684700735837386,-0.07474212692624815,0.1651790390600396,-0.468868628248444
22,-4.645440357035751,3.587310455039419,0.07718203221248024,-1.7066364998271033,2.4451382113085103,-0.5445345484247888,0.15709164472547243,-1.3096800173641674,-0.9685206353812981,0.19521950840394078,0.39299265845515347,-0.023222589606282453,-0.4692274607274491
23,-5.074448061416319,3.0804115305844597,-0.4463888826086258,-1.9762104619144052,2.7677510297799004,2.1454372048254444,-1.5333232302145785,0.3601940356684821,0.37667796997336805,0.6939224497669719,0.186062848847854,-0.6562519672758367,-0.12043960347026983
24,-5.653258328920341,2.6765068693767664,-1.211581543131388,-1.9022642248719805,2.290860709002029,2.7427165025678395,-1.0996083393971274,0.7740579397374945,0.6301335407276072,0.107482383453108,-0.032604429895067566,-0.3980759237645649,0.012191727281512198
25,-5.525294688665917,2.028787088110288,-1.7524262455011617,-1.3637163021126903,1.5924703117192591,2.318584012992646,-0.502034281737298,1.1410300407654823,0.5707523217074318,0.3090653472092923,-0.38371633751535206,-0.09930297934342301,0.06347203369189508
26,-5.4746646451635295,1.0518915579301025,-2.8021235187120683,-1.169239397494597,-0.26128536673495084,1.3704359531698673,0.791915431649608,0.8317046580396162,0.08049756055874582,-0.5757143489678755,-0.5698011501434336,0.6585405356186668,0.2502063726022644
27,-5.5609620622922655,-0.2568447970434667,-3.5075434002847667,-1.134181671446624,-2.721560913618001,0.35009367924494394,1.6460472574227127,0.9937688922190405,-0.5224424783821056,-0.6088380050307616,-0.09832167850492214,0.655563588734779,0.15570604219968545
28,-5.60344041705468,-1.3266782709480125,-3.925713543070441,-0.8199727852730454,-3.42134530401618,-0.4953599783141475,1.554826059830971,0.6046007279248864,-0.004625393929533112,-0.25182769086429146,0.34508475412139533,-0.13036566098025623,0.5448050001222882
29,-5.18230702379094,-2.4107685782962025,-3.2819753818040756,-0.3850892849761349,-4.219037507358523,-0.669407933499338,1.0054561162871458,-0.3745379673220765,-0.2273996096033766,0.336921111081046,-0.10179048262281841,-0.7375418118389769,-0.082962861091779
30,-4.7503200005535176,-4.227184974787136,-1.6726407793989424,0.32231877064283304,-3.5085622756351533,-1.0436900712571404,-1.1567526553347312,-1.6624592437658907,0.42595422717050685,0.36573690866805203,0.08840123165413678,-0.3763323883335533,-0.7567167521405367
31,-4.052813721428895,-5.619520866131554,0.2822609593588943,0.2178526034249274,-2.0335421742622115,-0.8779405413187684,-2.198228243802436,-1.5855288150434352,0.969888530889998,-0.024886741896966744,-0.12210548331887977,-0.061170694050217925,-0.5198460069043871
32,-2.8239849226344442,-7.323576555621194,1.8956530303055166,0.2946767800351284,0.5887193930905111,0.06953531975472334,-2.144731204568418,-0.37632378959327323,0.916867824986785,-0.914616837014204,0.39990200915988033,1.5083987393606344,0.6228145885731972
33,-1.6377824014795916,-8.329710498677217,3.253722635250655,0.6978879269120742,2.1750500119272997,0.1605342986657428,-0.09013994662456604,0.8261767022021002,-0.03289917593783018,-0.0679512656803851,0.31649467370508055,0.18023577535033133,0.8653245406738707
34,-1.2755144044989086,-8.738333632894975,3.6436562698300614,0.7908985516753182,2.2199624343332394,-0.00023893958162057887,1.3872674141272627,0.6096583327218684,-0.48956707629854396,0.5626658428629725,-0.07948641419550277,-0.7062355447755644,-0.18000525997744865
35,-0.9471861304463244,-8.70061598057853,3.9165951218456736,1.1867576676721807,2.2157820137162925,0.11697998235562768,1.8087192676982622,0.5819428600285244,-0.7868208559514717,0.24095079837727335,-0.358428615690048,-0.37351371588166343,-0.6158071739885271
